doc_id,sentence,label0,label1,label2,label3,label4,average_score,mode_score,average_label,label
521,We will retain your Personal Information for as long as your account is active or as needed to provide you services and to maintain a record of your transactions for financial reporting purposes .,4,1.0,2.0,2.0,4.0,2.6,2.6,somewhat_clear,somewhat_clear
431,"According to Nielsen , these reports measure campaign performance on an aggregate level within various demographic categories and do not identify you personally .",1,2.0,4.0,1.0,5.0,2.6,2.6,somewhat_clear,somewhat_clear
908,"By using this web site , you agree to the collection and use of the information available on or through this site ( including your personally identifying information by Turkish Airlines , its affiliates , partners , contractors , agents and companies established any where in the world including USA with which turkish Airlines makes cooperation in terms of security and verification of accuracy of process and information given by user .",5,1.0,5.0,3.0,2.0,3.2,3.2,vague,vague
654,"The features , programs , promotions and other aspects of our Website requiring the submission of personally identifiable information are not intended for anyone under 18 years of age .",2,5.0,2.0,3.0,1.0,2.6,2.6,somewhat_clear,somewhat_clear
909,We use many third-party advertising companies to serve ads when you visit our Web site .,2,2.0,2.0,3.0,4.0,2.6,2.0,somewhat_clear,somewhat_clear
746,Social Media Features and Widgets are either hosted by a third party or hosted directly on our Site .,1,2.0,3.0,1.0,1.0,1.6,1.0,clear,clear
313,"If you log in with or connect a social media service account with Bible Gateway Services , we may share your user name , picture , and likes , as well as your activities and comments with other Bible Gateway Services users and with your friends associated with your social media service .",3,2.0,3.0,3.0,4.0,3.0,3.0,vague,vague
458,"However , in the event that you expressly opt-in via the Site or other Service to receive particular products or services , or information about products or services , that are offered by third parties , or otherwise authorize us to do so , we may share your Personally Identifiable Information with those third parties as appropriate for those limited purposes .",2,4.0,5.0,3.0,3.0,3.4,3.4,vague,vague
801,WebMD features several community areas and other public forums where users with similar interests or medical conditions can share information and support one another or where users can post questions for experts to answer .,1,3.0,1.0,2.0,3.0,2.0,2.0,somewhat_clear,somewhat_clear
963,"TRUSTe 's mission , as an independent third party , is to accelerate online trust among consumers and organizations globally through its leading privacy trustmark and innovative trust solutions .",1,2.0,5.0,,,2.6666666666666665,2.6666666666666665,somewhat_clear,somewhat_clear
543,"If you decide at any time that you no longer wish to have your SNS account ( e.g. , Facebook or Twitter ) linked to your Account , then you may de-link the SNS account in the `` preferences '' section in your Account settings .",1,1.0,2.0,,,1.3333333333333333,1.3333333333333333,clear,clear
691,NDTV may post notices within the Service .,1,2.0,2.0,1.0,2.0,1.6,2.0,clear,somewhat_clear
963,"If you mistakenly post Personal Information in our Community areas and would like it removed , you can send us an email to request that we remove it by using the Contact Us link on every page of the WebMD Web Sites .",1,2.0,4.0,1.0,1.0,1.8,1.0,clear,clear
395,U.S. privacy and data protection laws may not be equivalent to the laws in your country of residence .,2,3.0,2.0,2.0,,2.25,2.0,somewhat_clear,somewhat_clear
643,"If survey respondents provide personal information ( such as an email address ) in a survey , it is shared only with those people who need to see it to respond to the question or request , or with third parties who perform data management services for our site .",4,1.0,1.0,4.0,3.0,2.6,2.6,somewhat_clear,somewhat_clear
882,"In some cases , advertisements from Third Party advertisers are delivered to users ( in conjunction with Globe Companies Services ) by such Third Party advertisers , or by separately contracted advertising providers on their behalf , and not by Globe Companies ; as such , the Third-party advertisers ' use of cookies is subject to their own privacy policies , not the Globe Privacy Code , and users should consult the privacy policies of such Third Party advertisers .",5,1.0,5.0,,,3.6666666666666665,3.6666666666666665,vague,vague
318,"Private Information : information which personally identifies you and is collected and used by Bitstamp as set out in this Privacy Policy and/or as otherwise permitted by law.Account : : access which is granted to Members as set out in our Term of Use.Platform : hardware and software technologies which are used by Bitstamp to provide Service as set out in our Terms of Use.Transaction : means ( i ) the agreement between the Buyer and the Seller to exchange Bitcoins through the Service for currencies at a commonly agreed rate ( `` Bitcoin Purchase Transaction '' ) , ( ii ) the conversion of currencies into Bitcoins deposited by Members on their account ( `` Conversion Transaction '' ) , ( iii ) the transfer of Bitcoins among Members ( `` Bitcoin Transfer Transaction '' ) , ( iv ) the transfer of currencies among Members ( `` Currency Transfer Transaction '' ) and ( v ) the purchase of ancillary products ( `` Purchase Transactions '' ) .",3,1.0,1.0,2.0,2.0,1.8,1.8,clear,clear
590,"Please note that if you choose to remove or reject cookies , this could affect the availability and functionality of our websites .",3,2.0,1.0,2.0,3.0,2.2,2.2,somewhat_clear,somewhat_clear
887,The Register site sets cookies in order to help with the management of its advertising and to enable certain user features .,1,3.0,2.0,4.0,2.0,2.4,2.4,somewhat_clear,somewhat_clear
669,"mobile9 will terminate a user 's access to the Service if , under appropriate circumstances , the user is determined to be a repeat infringer .",1,1.0,1.0,3.0,3.0,1.8,1.0,clear,clear
963,WebMD does not endorse and is not responsible for the privacy practices of these Third Party Web Sites .,3,2.0,,,,2.5,2.5,somewhat_clear,somewhat_clear
313,"When you access and interact with the Bible Gateway Services , we may collect certain information about those visits .",3,2.0,2.0,4.0,,2.75,2.75,somewhat_clear,somewhat_clear
760,We may collect personal information from parents to allow kids to participate in certain activities offered on our Sites and within our kids ' subscription products .,3,1.0,2.0,3.0,4.0,2.6,2.6,somewhat_clear,somewhat_clear
605,"( d ) Other Information : With respect to other information collected through our mobile website or Kohl 's mobile applications , we may collect the same type of information as addressed in `` Types of Information We Collect '' and will use and share the collected information in the manner described in `` How We Use Your Information '' and `` How We Share Your Information . ''",3,1.0,2.0,1.0,,1.75,1.75,clear,clear
621,"We may use and display your full name and e-mail address when you send an e-mail notification to a friend through LivingSocial or the social network from which you have connected to LivingSocial ( such as in an invitation , or when sharing your content ) .",3,2.0,2.0,2.0,2.0,2.2,2.0,somewhat_clear,somewhat_clear
273,"Pixel tags enable us to send email messages in a format customers can read , and they tell us whether mail has been opened .",2,3.0,3.0,1.0,3.0,2.4,3.0,somewhat_clear,vague
669,"In order to access some features of the Service , you will have to create a mobile9 account .",1,2.0,3.0,1.0,2.0,1.8,1.8,clear,clear
904,"Please note that we do not have access to or control over cookies and other technologies these third parties may use to collect information about your interests , and the information practices of these third parties are not covered by this Privacy Policy .",5,4.0,4.0,,,4.333333333333333,4.333333333333333,extremely_vague,extremely_vague
298,This will enable you to download or stream movies or television shows from us that you have purchased from us from such third parties .,3,2.0,1.0,1.0,3.0,2.0,2.0,somewhat_clear,somewhat_clear
801,"Third parties under contract with WebMD may use Cookies or Web Beacons to collect Non-Personal Information about your usage of the WebMD Web Sites , including which health topics you have viewed .",3,2.0,2.0,2.0,3.0,2.4,2.0,somewhat_clear,somewhat_clear
95,corporate affiliates who help detect and prevent potentially illegal acts and provide joint services .,4,2.0,2.0,2.0,1.0,2.2,2.0,somewhat_clear,somewhat_clear
678,To better protect your privacy we provide this notice explaining our online information practices and the choices you can make about the way your information is collected and used .,4,1.0,2.0,2.0,2.0,2.2,2.0,somewhat_clear,somewhat_clear
643,You can unsubscribe from this newsletter at any time .,1,1.0,1.0,1.0,2.0,1.2,1.0,clear,clear
963,We do not control how third parties use Cookies or Web Beacons or how they manage the Non-Personal Information they gather through the use of these technologies on the WebMD Web Sites .,3,3.0,3.0,,,3.0,3.0,vague,vague
298,We disclose only the information that is necessary to make these third party programs work and to support your membership in them .,1,4.0,2.0,1.0,4.0,2.4,2.4,somewhat_clear,somewhat_clear
831,It is your responsibility to review this privacy policy from time to time to ensure that you continue to agree with all of its terms .,5,3.0,1.0,2.0,,2.75,2.75,somewhat_clear,somewhat_clear
379,Our goal at Coolmath is to have these tools used as safely as possible with our users .,1,4.0,2.0,2.0,1.0,2.0,2.0,somewhat_clear,somewhat_clear
